Date,Markowitz,Optimized
2022-05-05,1.3255308119590763,1.6796741787804792
2022-05-06,1.3125104587022787,1.676939776561627
2022-05-09,1.2402817169542648,1.6079455205078208
2022-05-10,1.2544145264328843,1.64370142169937
2022-05-11,1.1966163323929833,1.581144413975652
2022-05-12,1.1904846945536882,1.546450990882674
2022-05-13,1.2430281845433993,1.609329240422824
2022-05-16,1.2161401771243046,1.5824749253250865
2022-05-17,1.259558045130629,1.6281794375092962
2022-05-18,1.1824976382941512,1.5238900274037472
2022-05-19,1.179474077473918,1.4851811836563926
2022-05-20,1.1617072293664146,1.472673083060668
2022-05-23,1.1817741836312645,1.5353000365561609
2022-05-24,1.1451503878307445,1.462247805252068
2022-05-25,1.1733734134516052,1.4616900614779713
2022-05-26,1.2183267828114215,1.5029400837540479
2022-05-27,1.270546733830469,1.5870661726342488
2022-05-31,1.2876056357906032,1.5962188190729918
2022-06-01,1.2867750828070565,1.5966300602776187
2022-06-02,1.3207937032150057,1.651083040423117
2022-06-03,1.268554674251458,1.5795619588818228
2022-06-06,1.2811840558843177,1.6072615841699054
2022-06-07,1.2828250043776577,1.6285445592398402
2022-06-08,1.276142758734575,1.6237386302217078
2022-06-09,1.242169778652492,1.5631320736764558
2022-06-10,1.1862603806286978,1.4888838936232665
2022-06-13,1.123000573690385,1.4069046193161485
2022-06-14,1.1280099467942928,1.415947456129601
2022-06-15,1.176715281180493,1.4629991263545803
2022-06-16,1.12295424430553,1.3904680043753883
2022-06-17,1.1425511193003584,1.4110963616391374
2022-06-21,1.1896767812976028,1.4819689335239665
2022-06-22,1.1883274126844796,1.4778107731206478
2022-06-23,1.2114864630702473,1.5053123598026243
2022-06-24,1.2558664581979968,1.583735323165585
2022-06-27,1.238055886523277,1.5632267094812926
2022-06-28,1.1847180747076387,1.4966447245966352
2022-06-29,1.1924882144375073,1.5061804822287406
2022-06-30,1.170018783761376,1.4624937590312013
2022-07-01,1.1923378515683756,1.4754375322579059
2022-07-05,1.2217145051791811,1.5370837118795535
2022-07-06,1.229193013885489,1.5591889207680514
2022-07-07,1.2588087853093213,1.623971909864978
2022-07-08,1.2627503204842405,1.6344260494224077
2022-07-11,1.2217376593843678,1.5830978099734385
2022-07-12,1.1947668197352588,1.5738406788908421
2022-07-13,1.20263721791819,1.545031152304455
2022-07-14,1.2091004378948476,1.55548770081513
2022-07-15,1.2278759384837081,1.58104173900302
2022-07-18,1.2235077785612258,1.5324717658528688
2022-07-19,1.2575855853914975,1.6065579666373595
2022-07-20,1.2831200140733983,1.6213313451595577
2022-07-21,1.3257787075399694,1.6414328640781406
2022-07-22,1.3098822546213704,1.5669795708163634
2022-07-25,1.2973117325282015,1.5555334198693538
2022-07-26,1.2497000999861894,1.5210605884534487
2022-07-27,1.3225261883844464,1.6373929877140334
2022-07-28,1.3471799069753208,1.6531131663499368
2022-07-29,1.4265266413859334,1.7094294698156831
2022-08-01,1.4232182648878189,1.687405164340955
2022-08-02,1.4160747872839912,1.680223155011468
2022-08-03,1.4610915528721293,1.751988032549624
2022-08-04,1.4757745599082406,1.7509979807762217
2022-08-05,1.4443034086731612,1.7418344681066875
2022-08-08,1.4372935868109087,1.7368056042743558
2022-08-09,1.4262838281175356,1.7300647647993812
2022-08-10,1.4717971753234271,1.791500793767875
2022-08-11,1.4508937300083977,1.7772469368334138
2022-08-12,1.4883633387759028,1.831869096282643
2022-08-15,1.5013145032437725,1.8435756433268977
2022-08-16,1.5028134004870346,1.8383952258346576
2022-08-17,1.4895149340953138,1.825542554298571
2022-08-18,1.4867966710682916,1.829623720003161
2022-08-19,1.4557688015441443,1.7798240164466068
2022-08-22,1.412435295459174,1.7214680774759226
2022-08-23,1.4192460620458063,1.7151526650409041
2022-08-24,1.4198061063886396,1.715291338515136
2022-08-25,1.4386834335768797,1.763500318095611
2022-08-26,1.382614307603337,1.6529817236746842
2022-08-29,1.3689711759794276,1.6286942882272333
2022-08-30,1.3513438598339238,1.6076735967021007
2022-08-31,1.3378732755043008,1.5891717576217717
2022-09-01,1.3424210529016078,1.6098721458135077
2022-09-02,1.3245704178680509,1.5760969058994596
2022-09-06,1.3187511587454837,1.5569840859871344
2022-09-07,1.3512081922883405,1.5936409512649203
2022-09-08,1.3585385604476732,1.5727367525200817
2022-09-09,1.3953269295173267,1.6151632321907041
2022-09-12,1.420570803517691,1.6570817282966626
2022-09-13,1.339026497532941,1.5252310640702595
2022-09-14,1.3585385319779824,1.54163349751189
2022-09-15,1.3372729316451581,1.501101703604123
2022-09-16,1.3240603918777445,1.489446287311488
2022-09-19,1.3366498212977584,1.5161020839432593
2022-09-20,1.3247488873640698,1.5110216465380957
2022-09-21,1.2940574596533714,1.4716348725808364
2022-09-22,1.279488024640977,1.4747345805844416
2022-09-23,1.2447583711559385,1.445778746699527
2022-09-26,1.2503434265036717,1.4419132746003507
2022-09-27,1.253856848722668,1.4409410859053926
2022-09-28,1.279956965171563,1.4561805490072015
2022-09-29,1.2354686220879887,1.3831837443082913
2022-09-30,1.214618035969078,1.3387150867020197
2022-10-03,1.216754030868618,1.3948655569230282
2022-10-04,1.2606216805174038,1.4479604088385303
2022-10-05,1.2503621849055226,1.447725387342939
2022-10-06,1.2400731395940683,1.4414959455964984
2022-10-07,1.1761120942407168,1.379902399542219
2022-10-10,1.1648619700600094,1.3737988136195047
2022-10-11,1.1441751543998084,1.3579894635732297
2022-10-12,1.1477935418856893,1.3577828446166056
2022-10-13,1.1689715266816638,1.4018277418136724
2022-10-14,1.1146527546543996,1.3477187357051323
2022-10-17,1.1758943529523926,1.4067446990302517
2022-10-18,1.188976861935528,1.423231348583531
2022-10-19,1.1834543968654556,1.412441496782218
2022-10-20,1.1644307879057751,1.4129319162819578
2022-10-21,1.200837620658318,1.449051346222065
2022-10-24,1.2079222516495915,1.4769608407967372
2022-10-25,1.23324787987651,1.5153476554780332
2022-10-26,1.1855583373106884,1.3975429584779375
2022-10-27,1.1583795180603664,1.3418843810006846
2022-10-28,1.1559407384378724,1.4488876654933962
2022-10-31,1.1435625329324086,1.4155186998128302
2022-11-01,1.1132859233020855,1.356490339066429
2022-11-02,1.0629582992748838,1.2867284078728363
2022-11-03,1.038999310088827,1.2145120364240223
2022-11-04,1.0479268438535398,1.2457122385351571
2022-11-07,1.043622365150394,1.2684201680567275
2022-11-08,1.0358040097404895,1.275994890962226
2022-11-09,0.993014088176161,1.232763063514285
2022-11-10,1.0874214311339878,1.369501650597282
2022-11-11,1.1190792867223074,1.41204647678494
2022-11-14,1.094079159148075,1.3960713637996354
2022-11-15,1.1022814219998085,1.4351693197232578
2022-11-16,1.084684600925089,1.4317943551240326
2022-11-17,1.0713421453554557,1.438594065793653
2022-11-18,1.0639314957125128,1.4323662236577983
2022-11-21,1.0389935669578563,1.3933370068740951
2022-11-22,1.0503202128431504,1.4214616782975256
2022-11-23,1.0777928372687344,1.4415748836793807
2022-11-25,1.0725499175863051,1.4130876878251464
2022-11-28,1.0647042976786723,1.3747971802565881
2022-11-29,1.0517365935294731,1.347443019474104
2022-11-30,1.112796750379385,1.4478362114970236
2022-12-01,1.1080023779498278,1.4495852509047589
2022-12-02,1.102644600660621,1.4408312272854222
2022-12-05,1.0652366066306356,1.4236582314398067
2022-12-06,1.0408308947447273,1.3750635784668128
2022-12-07,1.0315574748530436,1.3423224234807403
2022-12-08,1.043749183872766,1.3403217242609644
2022-12-09,1.0436256307336882,1.328401890935836
2022-12-12,1.0451171411425872,1.347210297219468
2022-12-13,1.049355399207204,1.376942232496512
2022-12-14,1.0382505986015016,1.3575249855560436
2022-12-15,1.0123707526829082,1.2740104778752759
2022-12-16,0.9916917152122452,1.2561443944025548
2022-12-19,0.9723874547774948,1.2253089006670366
2022-12-20,0.9564393690867433,1.2306272077037055
2022-12-21,0.967587971925865,1.2548671905215887
2022-12-22,0.9252560273872278,1.2176230263907928
2022-12-23,0.9276562898586592,1.2299962743899988
2022-12-27,0.8903809425961031,1.2009979930102184
2022-12-28,0.8876453090304162,1.1640257961398526
2022-12-29,0.9239285513109188,1.2085443110693324
2022-12-30,0.9244051514507884,1.208306089281756
2023-01-03,0.9014978982428579,1.1881306190469507
2023-01-04,0.89808844713645,1.1860679397936127
2023-01-05,0.8748614635659491,1.1599738283354604
2023-01-06,0.8971202151544445,1.1981818477529538
2023-01-09,0.9177906485121504,1.207966576884613
2023-01-10,0.9281887805455639,1.2153224118660695
2023-01-11,0.9663807777624318,1.262109811138218
2023-01-12,0.9712338162979904,1.2577901083071557
2023-01-13,0.981256448245183,1.275668933337472
2023-01-17,0.9933944937359317,1.2746045813469562
2023-01-18,0.9798502520518094,1.2685388730256093
2023-01-19,0.9651810730633482,1.2880637579144778
2023-01-20,1.0023528271996898,1.352956116980015
2023-01-23,1.0269691076068406,1.390693841743643
2023-01-24,1.0227230015096567,1.378855846354735
2023-01-25,1.0246282964346827,1.3497490543763555
2023-01-26,1.0706135980075704,1.3857701689416053
2023-01-27,1.1119919361549377,1.4166378056975861
2023-01-30,1.0789293034843679,1.3737561017461062
2023-01-31,1.1071408271454606,1.400880397702881
2023-02-01,1.135283391788167,1.4240267440297913
2023-02-02,1.1962050914554132,1.5316816572519225
2023-02-03,1.155612092868879,1.5255325364871308
2023-02-06,1.1538038063539169,1.4885354072341823
2023-02-07,1.1737096855429092,1.5557459231077855
2023-02-08,1.1687651898248321,1.4529389305402123
2023-02-09,1.1645186037396127,1.4010487368479767
2023-02-10,1.1472647725492893,1.3986181014982455
2023-02-13,1.1654973044294472,1.4158437959999581
2023-02-14,1.1879296959862964,1.4127699374551372
2023-02-15,1.1992612676626375,1.449373342532503
2023-02-16,1.1587849804576724,1.424464344962511
2023-02-17,1.156873920020767,1.405255816944763
2023-02-21,1.1208753374910978,1.3541066174654286
2023-02-22,1.1294137118224798,1.35513914115951
2023-02-23,1.1361551480748933,1.349971622057554
2023-02-24,1.1096833983407624,1.3157964748687059
2023-02-27,1.1273839356393949,1.3305214163807906
2023-02-28,1.1255523903490838,1.3295978443740477
2023-03-01,1.1069917423327262,1.3206566662032704
2023-03-02,1.0986130471270303,1.3412380203092464
2023-03-03,1.128940996625659,1.3884626555736859
2023-03-06,1.1224359570439761,1.420557225972892
2023-03-07,1.1080149233012673,1.3938745614903012
2023-03-08,1.1016188647488625,1.4054651015233677
2023-03-09,1.078155516376425,1.3715441263950463
2023-03-10,1.0662321629158258,1.3414739056053469
2023-03-13,1.0834188105089697,1.3579107597144986
2023-03-14,1.117455265278836,1.4005396416415394
2023-03-15,1.1255785205118152,1.4256370736012867
2023-03-16,1.163586399880563,1.4872098681049857
2023-03-17,1.1568074678763856,1.4957751706191165
2023-03-20,1.1482306395856239,1.5063691245612663
2023-03-21,1.1852407197152983,1.5571425830031165
2023-03-22,1.1649499512132484,1.5316771666296094
2023-03-23,1.1745552315423808,1.5620665233268785
2023-03-24,1.1741213021821664,1.568665752409915
2023-03-27,1.1690494786763974,1.5247222144048704
2023-03-28,1.1598507642036118,1.5056652464416729
2023-03-29,1.1886474585188105,1.5285288930509442
2023-03-30,1.2039315103087669,1.5328094296824237
2023-03-31,1.2346858378543393,1.5789068402264093
2023-04-03,1.2120591303615689,1.593514247165862
2023-04-04,1.2149996966678178,1.594128450621584
2023-04-05,1.187359026222796,1.5799149797931873
2023-04-06,1.20095311798247,1.6280740115986345
2023-04-10,1.1961413861620565,1.5902541503157004
2023-04-11,1.1807667870442413,1.5709245096530313
2023-04-12,1.1628515149091951,1.5590027342498327
2023-04-13,1.2022150422974056,1.6226198576672521
2023-04-14,1.1961693676443657,1.635943256829037
2023-04-17,1.2038751434935857,1.6049851004047493
2023-04-18,1.1979357779051727,1.59679764183214
2023-04-19,1.2013630348360742,1.6004183583800213
2023-04-20,1.1675811813897927,1.6066049432413363
2023-04-21,1.1826151385627557,1.5978750666626635
2023-04-24,1.1701579577360477,1.6058471160610714
2023-04-25,1.143108005747135,1.573249654144404
2023-04-26,1.167533415900818,1.5716767877039552
2023-04-27,1.2132903440342933,1.6421311392680515
2023-04-28,1.2071465872783298,1.6473168902596627
2023-05-01,1.186526839056503,1.6452241810694406
2023-05-02,1.1897281666588098,1.61813685770434
2023-05-03,1.1884795759890479,1.6124383685055361
2023-05-04,1.1913138032595842,1.5943714338403243
2023-05-05,1.2248227241785297,1.651725704748971
2023-05-08,1.2259561989997343,1.6758533979915995
2023-05-09,1.2216854549123488,1.6605208558455373
2023-05-10,1.2431787978547777,1.7201262025232493
2023-05-11,1.254850782117546,1.774253652087062
2023-05-12,1.2379117599475948,1.778318118037362
2023-05-15,1.2391920583509863,1.7642324326951324
2023-05-16,1.2512783217916614,1.79663815809624
2023-05-17,1.2770157173540704,1.815037152626819
2023-05-18,1.3001976902369692,1.8522052546372734
2023-05-19,1.2981993214305168,1.8521944884039507
2023-05-22,1.3114306112931178,1.8703557827752757
2023-05-23,1.296881187736146,1.8256828240774388
2023-05-24,1.2975571528452068,1.809948457128367
2023-05-25,1.309871819937735,1.8452366798213418
2023-05-26,1.3561366063481595,1.8739110074608585
2023-05-30,1.3748495577026665,1.8765882924472306
2023-05-31,1.3711975727370582,1.8675902105646107
2023-06-01,1.393313818498394,1.8959222319232818
2023-06-02,1.4140719712048588,1.9120913337084537
2023-06-05,1.4240444064059599,1.917504650591267
2023-06-06,1.431927574753349,1.9290928502102112
2023-06-07,1.3999666687159966,1.8675412606816004
2023-06-08,1.4322534118210049,1.8820773364698542
2023-06-09,1.445187249638508,1.8856628908755295
2023-06-12,1.475112997779921,1.9200187442442986
2023-06-13,1.4912338363993487,1.918920407967547
2023-06-14,1.4923283826572598,1.9214312160345006
2023-06-15,1.5105959417847772,1.9509143635546433
2023-06-16,1.5014883542217055,1.926255633096409
2023-06-20,1.5160019781711065,1.922071571340143
2023-06-21,1.484887533016598,1.8867013752633393
2023-06-22,1.5255162236664808,1.9356476617299077
2023-06-23,1.504020069584866,1.9244492593432874
2023-06-26,1.4636399339626114,1.8702795569672954
2023-06-27,1.4949082956839577,1.8881592890924506
2023-06-28,1.5055355738923675,1.9168487160065568
2023-06-29,1.501568584194517,1.90676027989369
2023-06-30,1.5285811943438457,1.9417528325839382
2023-07-03,1.5486534697622294,1.9344112998139096
2023-07-05,1.5523905424916429,1.948447062681421
2023-07-06,1.5407708945749514,1.9328464472562321
2023-07-07,1.537538651411573,1.9183416075864876
2023-07-10,1.5105364948301483,1.8703342833746457
2023-07-11,1.5184610929163345,1.8748834828959204
2023-07-12,1.5380284281123153,1.9060829532814447
2023-07-13,1.5693785413916796,1.9751614851376302
2023-07-14,1.57957725902153,1.9861105774390655
2023-07-17,1.589809770650624,1.9993674657465814
2023-07-18,1.6106617697578687,1.9874723883278347
2023-07-19,1.613571400297816,1.9766337781960313
2023-07-20,1.5394163232680909,1.9311822546039374
2023-07-21,1.5303911678636184,1.9330577229800547
2023-07-24,1.5404615871967595,1.9556163060317666
2023-07-25,1.5456410024242282,1.9690605039235
2023-07-26,1.5220165475577059,2.0559185919608294
2023-07-27,1.4995543047135522,2.0487504895930777
2023-07-28,1.5440727533213798,2.1023458431076447
2023-07-31,1.5484525057041851,2.1081821559204434
2023-08-01,1.5313967462016282,2.0891655747854614
2023-08-02,1.4922287322253036,2.0325801637837544
2023-08-03,1.5004218392639863,2.0238646862166028
2023-08-04,1.5336607632055586,1.9579688202659697
2023-08-07,1.5421043498338582,1.9736760782228315
2023-08-08,1.5251665693396352,1.9789799247321067
2023-08-09,1.4991420214885947,1.948966089718078
2023-08-10,1.507503925001129,1.9477509326374918
2023-08-11,1.5001200442440068,1.9467780408991204
2023-08-14,1.5099388036535133,1.9774320927676072
2023-08-15,1.4838347211604248,1.94663502192099
2023-08-16,1.4607392408703177,1.9289114297390562
2023-08-17,1.4397645345942407,1.924019545186318
2023-08-18,1.4306775248122043,1.9014931749872226
2023-08-21,1.4701650028566664,1.920575522402546
2023-08-22,1.473141804544156,1.9378506364267238
2023-08-23,1.4929209955871985,2.000253966910919
2023-08-24,1.4546157248067166,1.9388949015077823
2023-08-25,1.4790664473960486,1.9556205213256777
2023-08-28,1.4810117306529804,1.9788080832637538
2023-08-29,1.524862769158367,2.0447346733416096
2023-08-30,1.5279807764606819,2.0839754777700814
2023-08-31,1.540286031081199,2.0887105042142453
2023-09-01,1.5244090218467141,2.0944224164591283
2023-09-05,1.5455618310291626,2.0973281565072543
2023-09-06,1.5258488260111498,2.0349379268537597
2023-09-07,1.5274960602039669,2.005554592715566
2023-09-08,1.531550852568459,2.021874407582543
2023-09-11,1.594285364264123,2.03614118266925
2023-09-12,1.566772830685449,1.9971896228892942
2023-09-13,1.5916776322439403,1.9964889516157072
2023-09-14,1.6029329527924736,2.0221694597397253
2023-09-15,1.569927168328766,2.0094895950413187
2023-09-18,1.5560947222195747,2.039650315258171
2023-09-19,1.5485068236035084,2.0459121729791683
2023-09-20,1.5192196393283022,1.9743219679875876
2023-09-21,1.4825411337939236,1.928357097556958
2023-09-22,1.4634619876216657,1.9324438807039623
2023-09-25,1.4769214296646447,1.9506572765740011
2023-09-26,1.4405416673547657,1.8945419156838104
2023-09-27,1.435374659214476,1.9044810420035203
2023-09-28,1.4452094949549352,1.9247570946550732
2023-09-29,1.458795260417597,1.9134568756117194
2023-10-02,1.4810821376765755,1.9661162604770093
2023-10-03,1.4410295529458552,1.9381666770144463
2023-10-04,1.4800815365831987,1.9765529528557746
2023-10-05,1.4756263875087918,1.9838679096231921
2023-10-06,1.4981503965985874,2.028859925440412
2023-10-09,1.5029836601883737,2.048648960874035
2023-10-10,1.5111457434347382,2.040462315983899
2023-10-11,1.5270691326772843,2.077017413598169
2023-10-12,1.5221792664258822,2.0670770503196234
2023-10-13,1.4944161906201163,2.036402253109151
2023-10-16,1.516980261549573,2.0538594383478106
2023-10-17,1.511952031227815,2.048863665944387
2023-10-18,1.477042571595499,2.0207732297231593
2023-10-19,1.4467193545853456,2.015789458904662
2023-10-20,1.4125993605271017,1.9744106332288198
2023-10-23,1.422159183302419,1.9846346877184562
2023-10-24,1.4393747322699075,2.0118181777973203
2023-10-25,1.4164608476073746,1.8580074367662371
2023-10-26,1.3783773227526963,1.7936662352224917
2023-10-27,1.4183258333568198,1.8016510021109908
2023-10-30,1.4336643914089997,1.8399052346003455
2023-10-31,1.44261470382121,1.8392112039017507
2023-11-01,1.479232665408227,1.8862880381056017
2023-11-02,1.5110505450693215,1.922289208140941
2023-11-03,1.5211617198681493,1.9332439962403478
2023-11-06,1.5314368755295449,1.963564970265205
2023-11-07,1.555312551207147,1.9894351573042222
2023-11-08,1.557124355351477,2.0063402341562404
2023-11-09,1.527109013981296,1.9856069887067094
2023-11-10,1.561834422725127,2.040617312397869
2023-11-13,1.5687243130053952,2.0239383538223605
2023-11-14,1.6111956969846108,2.05913271303934
2023-11-15,1.6102442706806597,2.0741238034279688
2023-11-16,1.6042532043870434,2.1114917601725165
2023-11-17,1.606308766954204,2.0935310419340403
2023-11-20,1.6239761173610452,2.1163145159839614
2023-11-21,1.6177119439368726,2.1185709697592765
2023-11-22,1.6249738354830756,2.1400993432981394
2023-11-24,1.62568316959043,2.1106824406342914
2023-11-27,1.632195857880705,2.106321489255311
2023-11-28,1.653098553032993,2.1193468254820105
2023-11-29,1.6400392109066315,2.087671269217045
2023-11-30,1.6330473960500729,2.0646170970756925
2023-12-01,1.6296007583724774,2.066128865915548
2023-12-04,1.6068165172024944,2.0246871630750936
2023-12-05,1.6275006157422423,2.071146978381436
2023-12-06,1.6131808046873453,2.052681078313018
2023-12-07,1.6322796799776984,2.1437950154222767
2023-12-08,1.641958073118319,2.1322802150254683
2023-12-11,1.6233959092915016,2.0955161838784644
2023-12-12,1.6306813872080634,2.097484066864322
2023-12-13,1.6419996161636563,2.1204132035210703
2023-12-14,1.6439222987184383,2.114250472294523
2023-12-15,1.6645987281308339,2.1181151638444664
2023-12-18,1.6804544393968335,2.143074581387714
2023-12-19,1.6891546677343068,2.159980818488473
2023-12-20,1.6614088950001946,2.164252480329859
2023-12-21,1.684150578460798,2.1864009140668244
2023-12-22,1.6801482741482971,2.1905372296283088
2023-12-26,1.68634001268371,2.1868933928798455
2023-12-27,1.6928889870321164,2.174940258927099
2023-12-28,1.6822771400345546,2.17648615933758
2023-12-29,1.6694590228778938,2.1629654058871934
